,Date,Cash,Shares,SharePrice,NetWorth,Benchmark
87,2002-11-19,9281.259999999998,0.0,2.84,9281.259999999998,8091.17
88,2002-11-20,9281.259999999998,0.0,2.86,9281.259999999998,8148.15
89,2002-11-21,9281.259999999998,0.0,2.97,9281.259999999998,8461.54
90,2002-11-22,9281.259999999998,0.0,2.98,9281.259999999998,8490.03
91,2002-11-25,9281.259999999998,0.0,2.98,9281.259999999998,8490.03
92,2002-11-26,9281.259999999998,0.0,2.98,9281.259999999998,8490.03
93,2002-11-27,9281.259999999998,0.0,2.93,9281.259999999998,8347.58
94,2002-11-29,9281.259999999998,0.0,2.93,9281.259999999998,8347.58
95,2002-12-02,9281.259999999998,0.0,2.93,9281.259999999998,8347.58
96,2002-12-03,9281.259999999998,0.0,2.99,9281.259999999998,8518.52
97,2002-12-04,9281.259999999998,0.0,2.99,9281.259999999998,8518.52
98,2002-12-05,1.0199999999986176,2984.0,3.11,9281.259999999998,8860.4
99,2002-12-06,1.0199999999986176,2984.0,3.07,9281.259999999998,8746.44
100,2002-12-09,1.0199999999986176,2984.0,3.07,9281.259999999998,8746.44
101,2002-12-10,1.0199999999986176,2984.0,3.01,9281.259999999998,8575.5
102,2002-12-11,1.0199999999986176,2984.0,2.96,9281.259999999998,8433.05
103,2002-12-12,1.0199999999986176,2984.0,2.96,9281.259999999998,8433.05
104,2002-12-13,1.0199999999986176,2984.0,3.04,9281.259999999998,8660.970000000001
105,2002-12-16,1.0199999999986176,2984.0,3.04,9281.259999999998,8660.970000000001
106,2002-12-17,1.0199999999986176,2984.0,3.1,9281.259999999998,8831.91
107,2002-12-18,1.0199999999986176,2984.0,3.17,9460.3,9031.34
108,2002-12-19,1.0199999999986176,2984.0,3.1,9460.3,8831.91
